loan_id,orig_upb,credit_score,ltv,dti,state,loan_purpose,property_type,vintage
139463780,75000.0,710.0,42,44,TX,C,SF,12025
139463781,242000.0,692.0,95,30,MI,P,SF,112024
139463782,276000.0,730.0,95,30,PA,P,SF,122024
139463783,309000.0,800.0,87,44,IL,P,SF,12025
139463784,396000.0,788.0,95,37,NC,P,PU,122024
139463785,439000.0,730.0,75,35,TN,P,PU,122024
139463786,295000.0,777.0,94,34,KY,P,SF,92024
139463787,537000.0,744.0,95,42,NV,P,SF,102024
139463788,234000.0,615.0,60,33,MO,R,SF,122024
139463789,178000.0,756.0,80,33,TX,C,SF,122024
139463790,353000.0,801.0,75,36,VA,P,SF,12025
139463791,300000.0,814.0,22,42,CA,P,SF,122024
139463792,700000.0,729.0,64,38,WA,P,PU,122024
139463793,145000.0,762.0,90,29,MI,P,SF,12025
139463794,413000.0,785.0,95,48,CA,P,SF,122024
139463795,774000.0,739.0,90,37,CA,P,SF,102024
139463796,520000.0,701.0,67,43,OH,P,SF,12025
139463797,515000.0,791.0,78,30,NC,P,PU,122024
139463798,145000.0,765.0,77,45,IA,P,SF,12025
139463799,134000.0,683.0,67,37,IL,P,CO,112024
139463800,170000.0,785.0,46,19,CT,P,SF,122024
139463801,296000.0,738.0,97,42,GA,P,SF,112024
139463802,252000.0,757.0,95,42,IN,P,SF,102024
139463803,155000.0,789.0,85,37,IL,P,SF,12025
139463804,287000.0,792.0,93,39,WI,P,SF,122024
139463805,235000.0,778.0,76,39,TX,P,PU,12025
139463806,266000.0,801.0,80,27,FL,P,PU,122024
139463807,176000.0,810.0,95,40,MN,P,SF,12025
139463808,195000.0,696.0,50,39,AZ,P,MH,12025
139463809,535000.0,765.0,80,46,AZ,P,PU,122024
139463810,360000.0,721.0,80,22,MD,P,SF,122024
139463811,162000.0,694.0,90,35,CA,P,SF,122024
139463812,142000.0,633.0,59,38,TX,P,SF,122024
139463813,211000.0,750.0,97,41,MD,P,CO,122024
139463814,253000.0,600.0,43,20,NJ,C,SF,122024
139463815,448000.0,789.0,80,31,FL,P,SF,92024
139463816,490000.0,679.0,63,35,GA,P,PU,122024
139463817,541000.0,811.0,71,29,CA,P,SF,122024
139463818,290000.0,794.0,80,13,NM,P,PU,122024
139463819,174000.0,790.0,70,22,MS,P,PU,122024
139463820,378000.0,780.0,50,45,FL,C,SF,122024
139463821,589000.0,724.0,95,44,OR,P,PU,122024
139463822,446000.0,759.0,88,35,MN,R,SF,122024
139463823,120000.0,771.0,32,19,VA,P,SF,122024
139463824,384000.0,721.0,51,21,CA,P,CO,112024
139463825,150000.0,802.0,29,37,OK,P,PU,122024
139463826,76000.0,811.0,18,43,OH,R,SF,112024
139463827,804000.0,786.0,54,49,CO,R,PU,102024
139463828,1011000.0,780.0,93,40,DC,R,SF,112024
139463829,103000.0,679.0,47,50,WI,R,SF,122024
139463830,194000.0,776.0,80,38,FL,P,CO,122024
139463831,536000.0,766.0,90,45,VA,P,PU,122024
139463832,724000.0,789.0,75,22,IL,P,SF,122024
139463833,204000.0,778.0,80,47,VA,R,SF,112024
139463834,630000.0,779.0,90,48,NJ,P,SF,122024
139463835,414000.0,710.0,85,48,CO,P,PU,92024
139463836,360000.0,756.0,80,47,MD,P,SF,12025
139463837,228000.0,797.0,95,31,TN,P,SF,122024
139463838,135000.0,791.0,73,37,VA,P,SF,112024
139463839,275000.0,786.0,74,34,TX,P,PU,122024
139463840,525000.0,759.0,75,20,MI,P,SF,122024
139463841,630000.0,663.0,94,25,FL,P,PU,122024
139463842,264000.0,801.0,80,18,MS,P,PU,122024
139463843,112000.0,693.0,80,47,TX,P,MH,12025
139463844,288000.0,686.0,95,38,IL,P,SF,102024
139463845,429000.0,788.0,88,24,MO,R,PU,122024
139463846,595000.0,792.0,70,26,KS,P,SF,122024
139463847,363000.0,781.0,97,41,ID,P,PU,12025
139463848,760000.0,808.0,95,46,NY,P,SF,122024
139463849,271000.0,701.0,56,39,MS,C,SF,122024
139463850,548000.0,712.0,75,45,NV,P,PU,122024
139463851,296000.0,772.0,95,46,TN,P,SF,122024
139463852,361000.0,789.0,95,41,PA,P,PU,122024
139463853,416000.0,801.0,68,42,CT,P,SF,122024
139463854,144000.0,786.0,60,24,MO,P,MH,112024
139463855,35000.0,748.0,11,20,TN,C,SF,12025
139463856,359000.0,776.0,97,29,CA,P,SF,122024
139463857,340000.0,686.0,80,43,AZ,P,PU,122024
139463858,150000.0,780.0,75,38,MI,C,SF,122024
139463859,544000.0,638.0,80,32,NJ,P,SF,122024
139463860,390000.0,810.0,95,40,MI,P,PU,12025
139463861,351000.0,791.0,80,43,IL,P,PU,122024
139463862,160000.0,773.0,75,32,TN,P,SF,122024
139463863,378000.0,813.0,90,21,MN,P,PU,122024
139463864,330000.0,799.0,70,46,TN,R,SF,122024
139463865,190000.0,736.0,69,50,OR,P,SF,122024
139463866,286000.0,700.0,97,50,TX,P,SF,122024
139463867,266000.0,774.0,95,41,FL,P,PU,122024
139463868,390000.0,790.0,80,24,AZ,P,SF,122024
139463869,332000.0,745.0,80,29,NE,P,SF,122024
139463870,409000.0,762.0,95,46,UT,P,SF,122024
139463871,360000.0,707.0,70,43,AL,C,SF,122024
139463872,147000.0,771.0,70,37,MN,P,PU,122024
139463873,196000.0,750.0,82,50,MN,P,SF,112024
139463874,115000.0,648.0,88,50,PA,P,SF,122024
139463875,300000.0,700.0,62,17,WA,C,SF,122024
139463876,86000.0,657.0,63,46,NV,P,MH,122024
139463877,238000.0,763.0,97,48,KY,P,SF,122024
139463878,300000.0,825.0,69,25,TX,C,PU,122024
139463879,101000.0,789.0,41,25,TX,P,CO,122024
139463880,272000.0,754.0,95,48,LA,P,PU,122024
139463881,360000.0,781.0,84,38,MO,P,PU,102024
139463882,288000.0,738.0,80,49,VA,P,PU,122024
139463883,260000.0,730.0,95,44,NM,P,SF,102024
139463884,464000.0,786.0,90,49,TX,P,PU,122024
139463885,273000.0,706.0,70,49,WA,P,SF,112024
139463886,432000.0,741.0,80,48,OH,P,SF,122024
139463887,265000.0,802.0,64,40,NH,P,SF,112024
139463888,240000.0,765.0,70,44,GA,P,PU,102024
139463889,334000.0,756.0,84,44,TN,P,PU,122024
139463890,343000.0,756.0,97,23,TX,P,PU,122024
139463891,608000.0,773.0,80,46,TX,P,PU,122024
139463892,220000.0,716.0,80,48,FL,P,MH,122024
139463893,175000.0,802.0,75,46,MI,P,SF,122024
139463894,342000.0,780.0,80,39,AZ,P,SF,122024
139463895,724000.0,771.0,80,46,KY,P,PU,122024
139463896,300000.0,653.0,79,49,NE,P,PU,122024
139463897,340000.0,780.0,80,37,AL,P,SF,122024
139463898,128000.0,744.0,70,48,LA,P,SF,122024
139463899,244000.0,772.0,95,46,NC,P,PU,122024
139463900,364000.0,735.0,80,35,IA,P,CO,122024
139463901,136000.0,667.0,80,45,FL,C,SF,12025
139463902,118000.0,752.0,47,31,PA,C,SF,122024
139463903,344000.0,739.0,80,44,NJ,P,PU,12025
139463904,223000.0,742.0,95,35,GA,P,CO,122024
139463905,185000.0,728.0,60,43,IN,C,SF,122024
139463906,300000.0,805.0,58,40,AR,P,PU,112024
139463907,217000.0,747.0,62,47,IL,R,SF,112024
139463908,417000.0,714.0,70,38,CO,P,SF,122024
139463909,243000.0,809.0,97,49,WA,P,CO,112024
139463910,723000.0,764.0,95,46,MN,P,SF,122024
139463911,336000.0,770.0,80,30,AK,P,SF,122024
139463912,128000.0,664.0,33,32,UT,C,SF,122024
139463913,120000.0,751.0,65,39,NC,C,MH,122024
139463914,423000.0,754.0,95,50,FL,P,SF,122024
139463915,235000.0,771.0,80,37,TX,P,PU,112024
139463916,477000.0,780.0,90,44,TX,P,PU,122024
139463917,1060000.0,803.0,80,43,CA,P,SF,122024
139463918,371000.0,788.0,95,47,TX,P,PU,122024
139463919,241000.0,696.0,97,40,NC,P,PU,112024
139463920,75000.0,744.0,28,43,NM,C,SF,122024
139463921,75000.0,781.0,43,36,WI,P,SF,122024
139463922,565000.0,786.0,97,38,CA,P,SF,122024
139463923,211000.0,792.0,70,46,TX,P,PU,122024
139463924,332000.0,809.0,80,47,SC,P,PU,122024
139463925,242000.0,752.0,85,45,MN,P,SF,62024
139463926,84000.0,685.0,15,50,WI,P,SF,122024
139463927,441000.0,770.0,95,50,UT,P,PU,112024
139463928,500000.0,786.0,14,27,CA,R,SF,122024
139463929,807000.0,757.0,47,23,CA,R,SF,122024
139463930,228000.0,760.0,70,42,MI,P,SF,102024
139463931,160000.0,754.0,95,37,PA,P,SF,112024
139463932,486000.0,770.0,90,36,MN,P,SF,122024
139463933,722000.0,746.0,95,46,NJ,P,SF,122024
139463934,100000.0,722.0,55,40,SC,P,SF,112024
139463935,269000.0,779.0,97,48,TX,P,SF,112024
139463936,299000.0,786.0,60,50,OR,P,CO,122024
139463937,424000.0,820.0,80,36,VA,P,PU,122024
139463938,808000.0,798.0,95,35,MA,P,SF,112024
139463939,325000.0,799.0,65,29,VA,P,SF,122024
139463940,395000.0,775.0,66,44,CO,C,PU,112024
139463941,75000.0,730.0,25,11,AZ,C,PU,122024
139463942,260000.0,793.0,80,34,NC,P,PU,102024
139463943,265000.0,774.0,92,45,CT,P,SF,122024
139463944,617000.0,753.0,90,50,OH,P,PU,122024
139463945,192000.0,677.0,60,25,IL,C,SF,92024
139463946,421000.0,780.0,80,50,NC,P,PU,122024
139463947,674000.0,766.0,57,41,NC,R,PU,122024
139463948,194000.0,771.0,58,34,IA,P,SF,12025
139463949,648000.0,768.0,80,49,NJ,P,SF,122024
139463950,242000.0,814.0,71,34,IL,P,SF,112024
139463951,451000.0,722.0,95,49,IL,P,SF,122024
139463952,168000.0,762.0,53,27,CA,R,SF,122024
139463953,396000.0,797.0,80,48,CA,P,PU,122024
139463954,638000.0,739.0,95,50,CO,P,PU,12025
139463955,782000.0,743.0,74,34,PA,C,SF,102024
139463956,220000.0,669.0,55,40,CA,C,SF,112024
139463957,660000.0,814.0,95,42,CO,P,PU,122024
139463958,408000.0,758.0,86,42,DE,P,PU,122024
139463959,586000.0,747.0,40,26,CA,C,SF,122024
139463960,480000.0,781.0,95,33,CO,P,SF,122024
139463961,151000.0,648.0,95,43,GA,P,SF,112024
139463962,210000.0,724.0,42,49,SC,P,PU,122024
139463963,190000.0,799.0,62,47,MI,P,SF,122024
139463964,70000.0,706.0,61,39,MO,C,SF,102024
139463965,664000.0,799.0,73,36,NJ,R,CO,102024
139463966,294000.0,757.0,79,46,MT,P,SF,12025
139463967,304000.0,732.0,95,47,AZ,P,SF,112024
139463968,395000.0,748.0,62,43,DE,C,PU,122024
139463969,720000.0,763.0,71,38,CA,P,PU,122024
139463970,187000.0,711.0,75,47,FL,P,CO,122024
139463971,324000.0,768.0,80,22,UT,P,SF,122024
139463972,173000.0,772.0,75,26,OH,C,SF,122024
139463973,176000.0,780.0,60,48,FL,P,PU,112024
139463974,330000.0,801.0,63,31,FL,P,PU,112024
139463975,380000.0,741.0,95,32,WA,P,SF,122024
139463976,150000.0,733.0,16,44,AZ,C,PU,12025
139463977,290000.0,801.0,66,49,NJ,P,CO,122024
139463978,356000.0,774.0,95,45,OK,P,SF,102024
139463979,503000.0,731.0,95,41,NY,P,SF,122024
139463980,411000.0,787.0,90,35,LA,P,PU,122024
139463981,285000.0,677.0,95,48,IL,P,SF,112024
139463982,563000.0,730.0,83,29,GA,R,PU,122024
139463983,326000.0,666.0,41,33,FL,C,SF,122024
139463984,66000.0,730.0,95,49,IL,P,SF,12025
139463985,482000.0,786.0,80,49,CO,P,PU,12025
139463986,525000.0,806.0,43,29,CA,C,SF,112024
139463987,314000.0,723.0,95,45,AZ,P,CO,122024
139463988,387000.0,707.0,97,49,NJ,P,SF,122024
139463989,320000.0,805.0,80,44,AZ,P,PU,122024
139463990,650000.0,772.0,29,40,FL,R,SF,122024
139463991,648000.0,718.0,90,44,MS,P,PU,12025
139463992,479000.0,781.0,79,31,MN,P,SF,12025
139463993,156000.0,792.0,55,45,FL,C,CO,122024
139463994,261000.0,806.0,90,38,PA,P,SF,122024
139463995,618000.0,751.0,95,38,TX,P,SF,122024
139463996,150000.0,755.0,32,41,GA,C,CO,12025
139463997,209000.0,780.0,42,35,TX,P,PU,122024
139463998,152000.0,693.0,80,30,MI,P,SF,122024
139463999,504000.0,815.0,90,44,OH,P,SF,12025
139464000,288000.0,796.0,37,13,SC,P,PU,12025
139464001,300000.0,733.0,63,42,IL,C,SF,112024
139464002,220000.0,783.0,42,23,NY,C,SF,122024
139464003,278000.0,676.0,77,37,TX,P,PU,12025
139464004,184000.0,793.0,75,36,GA,P,SF,122024
139464005,345000.0,805.0,67,49,FL,P,PU,122024
139464006,383000.0,804.0,95,39,SD,P,SF,122024
139464007,665000.0,719.0,95,29,FL,P,PU,122024
139464008,128000.0,724.0,75,47,FL,P,SF,122024
139464009,405000.0,798.0,63,29,IL,P,PU,112024
139464010,679000.0,745.0,85,50,NV,P,PU,122024
139464011,110000.0,812.0,70,45,MI,P,SF,12025
139464012,176000.0,698.0,60,34,OH,C,SF,122024
139464013,192000.0,742.0,80,50,NY,P,SF,122024
139464014,267000.0,807.0,97,50,DE,P,PU,122024
139464015,290000.0,802.0,80,31,NH,P,SF,122024
139464016,427000.0,719.0,95,34,TX,P,PU,122024
139464017,185000.0,724.0,65,44,AZ,C,MH,112024
139464018,396000.0,785.0,80,37,NC,P,PU,122024
139464019,660000.0,787.0,80,23,CO,P,SF,122024
139464020,233000.0,796.0,75,45,VA,P,PU,122024
139464021,372000.0,722.0,80,36,TX,P,PU,122024
139464022,300000.0,794.0,31,37,FL,C,PU,122024
139464023,359000.0,784.0,90,49,TX,P,PU,122024
139464024,78000.0,720.0,60,40,IN,C,SF,12025
139464025,281000.0,781.0,80,20,MI,P,CO,122024
139464026,575000.0,775.0,66,39,CA,P,SF,122024
139464027,100000.0,791.0,26,48,FL,C,PU,122024
139464028,503000.0,790.0,75,47,NJ,P,CO,122024
139464029,110000.0,793.0,33,42,SC,R,PU,122024
139464030,314000.0,798.0,80,18,TX,P,PU,112024
139464031,776000.0,811.0,80,46,CA,P,PU,102024
139464032,795000.0,808.0,90,37,VA,P,PU,112024
139464033,731000.0,802.0,75,34,CA,P,SF,102024
139464034,294000.0,774.0,80,49,GA,P,PU,102024
139464035,150000.0,691.0,43,38,FL,P,SF,122024
139464036,294000.0,809.0,83,37,MI,R,SF,12025
139464037,205000.0,746.0,84,29,FL,P,SF,122024
139464038,125000.0,673.0,49,44,TX,C,SF,122024
139464039,733000.0,796.0,71,27,CA,P,PU,122024
139464040,87000.0,712.0,53,40,AL,C,SF,122024
139464041,520000.0,766.0,80,49,CA,P,SF,12025
139464042,160000.0,811.0,36,29,DE,R,CO,122024
139464043,292000.0,782.0,80,49,MO,P,SF,12025
139464044,306000.0,797.0,80,15,GA,P,PU,122024
139464045,248000.0,716.0,95,37,ND,P,SF,12025
139464046,150000.0,713.0,50,32,OH,C,SF,122024
139464047,268000.0,708.0,72,40,GA,C,SF,122024
139464048,208000.0,797.0,67,35,TN,R,SF,122024
139464049,134000.0,731.0,97,38,LA,P,SF,122024
139464050,284000.0,784.0,80,28,NV,P,PU,122024
139464051,250000.0,738.0,46,28,CO,P,PU,122024
139464052,447000.0,792.0,95,40,OR,P,SF,122024
139464053,277000.0,730.0,56,43,TX,C,PU,122024
139464054,312000.0,767.0,80,23,VA,P,SF,12025
139464055,353000.0,683.0,66,42,CA,C,SF,12025
139464056,616000.0,801.0,80,49,IL,P,SF,12025
139464057,123000.0,705.0,77,48,PR,P,CO,122024
139464058,110000.0,726.0,69,44,AR,P,SF,122024
139464059,528000.0,783.0,97,42,WA,P,SF,122024
139464060,750000.0,794.0,80,29,WI,P,SF,122024
139464061,132000.0,740.0,80,34,WI,P,CO,12025
139464062,185000.0,812.0,95,25,OH,P,SF,12025
139464063,160000.0,797.0,87,35,WI,P,CO,112024
139464064,87000.0,809.0,60,27,OH,C,CO,122024
139464065,360000.0,764.0,80,40,IN,R,SF,122024
139464066,484000.0,793.0,85,43,PA,P,SF,122024
139464067,807000.0,796.0,95,32,FL,P,SF,122024
139464068,760000.0,763.0,48,29,CA,R,SF,122024
139464069,361000.0,753.0,91,50,MA,P,CO,122024
139464070,250000.0,733.0,62,45,NC,P,PU,122024
139464071,507000.0,809.0,80,38,ID,P,PU,122024
139464072,570000.0,696.0,90,33,TX,P,PU,112024
139464073,185000.0,741.0,65,35,TX,P,PU,112024
139464074,306000.0,721.0,90,45,FL,P,PU,112024
139464075,348000.0,801.0,80,42,GA,P,SF,12025
139464076,260000.0,767.0,95,40,NC,P,PU,122024
139464077,726000.0,758.0,90,35,WA,P,PU,122024
139464078,364000.0,778.0,75,41,AZ,P,PU,12025
139464079,452000.0,802.0,75,47,WI,R,SF,122024
139464080,98000.0,715.0,20,24,FL,C,SF,112024
139464081,206000.0,776.0,75,25,PA,P,CO,122024
139464082,165000.0,819.0,55,28,CA,C,SF,112024
139464083,375000.0,810.0,79,35,UT,P,SF,12025
139464084,165000.0,753.0,44,40,LA,C,PU,12025
139464085,539000.0,727.0,75,35,IL,R,PU,102024
139464086,184000.0,669.0,77,37,TX,C,PU,112024
139464087,175000.0,717.0,55,45,TX,C,PU,122024
139464088,369000.0,694.0,90,47,FL,P,PU,122024
139464089,50000.0,768.0,67,15,IA,P,SF,12025
139464090,225000.0,807.0,35,36,DE,P,PU,122024
139464091,220000.0,801.0,80,34,CT,P,SF,112024
139464092,203000.0,735.0,90,37,NY,P,SF,12025
139464093,379000.0,814.0,48,35,MD,P,PU,122024
139464094,329000.0,794.0,90,43,NJ,P,SF,122024
139464095,80000.0,801.0,17,23,FL,R,PU,112024
139464096,218000.0,809.0,26,32,FL,P,PU,122024
139464097,233000.0,672.0,95,34,IL,P,SF,122024
139464098,192000.0,719.0,80,39,PA,P,SF,122024
139464099,537000.0,745.0,95,42,AL,P,SF,122024
139464100,218000.0,745.0,68,49,PA,P,SF,122024
139464101,75000.0,745.0,20,12,MN,P,SF,102024
139464102,258000.0,798.0,87,39,TX,P,PU,122024
139464103,80000.0,700.0,16,49,NC,P,PU,122024
139464104,320000.0,816.0,80,23,FL,P,SF,122024
139464105,340000.0,757.0,39,21,NY,P,SF,112024
139464106,321000.0,724.0,80,44,TX,R,MH,112024
139464107,280000.0,675.0,56,42,MN,C,SF,122024
139464108,235000.0,745.0,50,23,NV,P,PU,12025
139464109,192000.0,778.0,64,38,MN,P,PU,102024
139464110,175000.0,797.0,87,33,SC,P,PU,122024
139464111,465000.0,708.0,78,50,CA,P,CO,122024
139464112,445000.0,786.0,70,38,CA,P,SF,122024
139464113,400000.0,812.0,80,37,GA,P,PU,122024
139464114,200000.0,785.0,48,38,SC,P,PU,122024
139464115,458000.0,759.0,63,21,MT,R,PU,122024
139464116,373000.0,810.0,88,31,MO,P,PU,122024
139464117,224000.0,809.0,90,43,FL,P,CO,102024
139464118,180000.0,812.0,90,45,MI,P,CO,12025
139464119,400000.0,785.0,80,28,NJ,P,SF,82024
139464120,80000.0,803.0,22,26,TN,C,SF,112024
139464121,635000.0,809.0,69,47,CA,P,CO,122024
139464122,233000.0,727.0,89,38,IN,P,SF,122024
139464123,128000.0,674.0,85,44,NC,P,SF,122024
139464124,155000.0,805.0,97,34,PA,P,SF,112024
139464125,290000.0,778.0,50,35,WA,P,PU,122024
139464126,374000.0,716.0,80,40,CT,P,SF,122024
139464127,480000.0,755.0,87,38,GA,P,PU,122024
139464128,240000.0,753.0,80,47,TX,P,PU,122024
139464129,328000.0,812.0,80,32,NY,P,SF,122024
139464130,792000.0,752.0,80,29,CA,R,CO,122024
139464131,285000.0,747.0,95,24,NE,P,SF,112024
139464132,300000.0,813.0,49,21,NC,P,PU,12025
139464133,200000.0,708.0,80,30,NY,C,CP,112024
139464134,194000.0,761.0,60,29,TX,P,PU,112024
139464135,440000.0,767.0,60,45,IL,C,SF,122024
139464136,284000.0,795.0,80,23,MO,P,SF,12025
139464137,247000.0,745.0,70,42,DE,P,PU,12025
139464138,716000.0,745.0,80,47,CA,P,SF,122024
139464139,596000.0,693.0,80,39,CA,P,SF,112024
139464140,503000.0,793.0,80,31,WA,P,SF,92024
139464141,448000.0,811.0,93,25,TX,R,PU,102024
139464142,540000.0,797.0,80,33,NJ,P,SF,122024
139464143,138000.0,776.0,25,43,CA,P,PU,112024
139464144,225000.0,788.0,38,40,CA,C,SF,12025
139464145,356000.0,714.0,95,50,GA,P,PU,122024
139464146,440000.0,798.0,80,41,CA,P,CO,12025
139464147,299000.0,729.0,95,32,AL,P,SF,102024
139464148,184000.0,713.0,76,45,PA,R,MH,62024
139464149,712000.0,,80,36,CA,P,SF,12025
139464150,105000.0,673.0,30,28,PA,R,SF,112024
139464151,500000.0,756.0,62,33,MD,P,PU,122024
139464152,296000.0,811.0,75,34,NC,P,SF,112024
139464153,294000.0,728.0,80,47,GA,P,SF,122024
139464154,312000.0,804.0,70,46,CA,P,PU,12025
139464155,455000.0,694.0,65,45,TN,C,CO,12025
139464156,380000.0,762.0,95,35,PA,P,SF,122024
139464157,100000.0,685.0,80,48,AZ,P,CO,102024
139464158,370000.0,770.0,73,37,NV,P,SF,122024
139464159,194000.0,751.0,80,35,OH,C,SF,112024
139464160,248000.0,812.0,72,46,FL,P,PU,122024
139464161,160000.0,731.0,80,44,CA,P,SF,122024
139464162,556000.0,741.0,90,48,MN,P,PU,12025
139464163,280000.0,809.0,90,48,FL,P,PU,122024
139464164,202000.0,678.0,80,40,IL,R,SF,102024
139464165,500000.0,802.0,51,37,CA,P,CO,12025
139464166,589000.0,783.0,90,40,MT,P,PU,122024
139464167,344000.0,787.0,97,41,WI,P,SF,12025
139464168,293000.0,816.0,95,32,AR,P,PU,122024
139464169,313000.0,713.0,97,34,TX,P,SF,122024
139464170,163000.0,773.0,97,50,MI,P,SF,122024
139464171,565000.0,803.0,94,43,IL,P,CO,122024
139464172,370000.0,760.0,65,26,UT,P,PU,122024
139464173,115000.0,731.0,38,39,FL,P,PU,112024
139464174,395000.0,643.0,80,22,NY,P,CP,12025
139464175,300000.0,757.0,75,32,IN,P,PU,12025
139464176,499000.0,771.0,75,29,UT,P,PU,122024
139464177,260000.0,787.0,70,33,VA,P,SF,102024
139464178,565000.0,766.0,95,32,OR,P,SF,122024
139464179,117000.0,807.0,49,36,LA,C,SF,122024
139464180,260000.0,646.0,58,41,AL,C,SF,122024
139464181,539000.0,791.0,90,49,TX,P,PU,102024
139464182,102000.0,745.0,55,44,IN,P,SF,122024
139464183,349000.0,696.0,85,34,FL,P,PU,122024
139464184,107000.0,712.0,30,39,FL,R,SF,122024
139464185,468000.0,788.0,97,40,CA,P,SF,12025
139464186,100000.0,822.0,15,13,VA,P,SF,122024
139464187,146000.0,750.0,80,44,FL,C,SF,122024
139464188,333000.0,763.0,90,16,IN,P,SF,122024
139464189,425000.0,790.0,90,30,TX,P,PU,122024
139464190,803000.0,785.0,70,31,NC,C,PU,102024
139464191,358000.0,756.0,88,27,TX,P,PU,122024
139464192,683000.0,767.0,70,50,HI,P,CO,112024
139464193,293000.0,806.0,97,37,CO,P,CO,122024
139464194,252000.0,764.0,89,34,MN,R,PU,122024
139464195,240000.0,780.0,44,39,MN,P,SF,92024
139464196,396000.0,750.0,75,37,NV,P,PU,122024
139464197,134000.0,750.0,97,45,IN,P,SF,122024
139464198,433000.0,796.0,79,13,PA,R,SF,122024
139464199,264000.0,628.0,80,47,OH,R,SF,122024
139464200,448000.0,704.0,70,47,CA,P,CO,122024
139464201,246000.0,771.0,80,44,GA,P,PU,122024
139464202,512000.0,792.0,80,37,SD,P,SF,122024
139464203,131000.0,769.0,63,35,PA,P,SF,102024
139464204,150000.0,782.0,7,38,CA,C,SF,122024
139464205,289000.0,748.0,75,17,WA,P,SF,12025
139464206,195000.0,742.0,85,39,WI,P,SF,122024
139464207,162000.0,695.0,60,47,WI,R,SF,122024
139464208,800000.0,780.0,59,41,CA,P,SF,102024
139464209,464000.0,790.0,80,32,FL,P,PU,122024
139464210,460000.0,754.0,85,48,MA,P,SF,122024
139464211,774000.0,777.0,92,43,MI,R,CO,12025
139464212,559000.0,789.0,80,43,CA,P,SF,122024
139464213,199000.0,770.0,60,50,NV,P,PU,122024
139464214,226000.0,695.0,72,37,NJ,C,SF,112024
139464215,182000.0,785.0,97,33,OH,P,SF,82024
139464216,794000.0,752.0,67,50,CA,P,SF,122024
139464217,766000.0,741.0,89,38,IL,P,SF,122024
139464218,260000.0,804.0,49,30,TX,P,PU,122024
139464219,254000.0,746.0,46,41,FL,C,PU,112024
139464220,346000.0,744.0,95,45,TX,P,PU,12025
139464221,170000.0,754.0,50,34,AZ,C,SF,112024
139464222,190000.0,783.0,66,42,IN,P,PU,12025
139464223,668000.0,749.0,80,41,TX,P,PU,12025
139464224,105000.0,784.0,17,11,PA,R,PU,122024
139464225,368000.0,779.0,80,48,NJ,P,SF,12025
139464226,122000.0,777.0,17,43,VA,R,PU,12025
139464227,232000.0,809.0,80,24,LA,P,PU,122024
139464228,71000.0,718.0,39,33,LA,R,SF,122024
139464229,130000.0,686.0,59,37,MO,C,SF,122024
139464230,767000.0,805.0,70,26,UT,R,SF,12025
139464231,350000.0,792.0,80,46,NJ,P,CO,122024
139464232,450000.0,810.0,75,38,MA,P,SF,122024
139464233,150000.0,802.0,75,36,TN,P,SF,122024
139464234,664000.0,795.0,82,37,NC,R,PU,72023
139464235,95000.0,700.0,95,13,IA,P,SF,12025
139464236,338000.0,781.0,75,49,CA,P,SF,122024
139464237,246000.0,808.0,60,10,VA,P,PU,122024
139464238,458000.0,781.0,90,38,AZ,P,PU,122024
139464239,815000.0,746.0,36,45,CA,R,SF,122024
139464240,222000.0,784.0,80,50,MN,P,SF,122024
139464241,205000.0,642.0,67,15,TX,C,PU,122024
139464242,208000.0,796.0,40,50,LA,P,PU,12025
139464243,378000.0,760.0,42,42,CA,R,SF,122024
139464244,784000.0,802.0,95,50,NJ,P,SF,122024
139464245,391000.0,752.0,85,48,GA,P,PU,122024
139464246,297000.0,668.0,90,49,PA,P,SF,122024
139464247,475000.0,774.0,90,22,VA,P,PU,12025
139464248,284000.0,757.0,80,32,IL,P,CO,122024
139464249,581000.0,769.0,90,44,NY,P,SF,12025
139464250,200000.0,793.0,60,48,SC,C,SF,122024
139464251,130000.0,788.0,25,48,NY,C,PU,122024
139464252,197000.0,680.0,66,44,FL,P,SF,122024
139464253,188000.0,674.0,68,45,MN,R,SF,122024
139464254,302000.0,765.0,85,44,MA,P,CO,12025
139464255,250000.0,735.0,95,36,TX,P,SF,112024
139464256,140000.0,659.0,32,47,TX,P,SF,122024
139464257,226000.0,781.0,80,30,GA,P,CO,12025
139464258,279000.0,707.0,90,49,AZ,P,SF,122024
139464259,150000.0,805.0,6,32,NM,C,PU,122024
139464260,218000.0,793.0,80,44,CA,P,SF,122024
139464261,182000.0,788.0,75,40,TX,P,PU,122024
139464262,260000.0,789.0,65,48,IL,P,SF,12025
139464263,215000.0,750.0,56,35,IL,C,SF,12025
139464264,218000.0,726.0,97,47,NE,P,SF,12025
139464265,69000.0,687.0,72,26,IL,C,SF,12025
139464266,191000.0,791.0,85,34,AR,P,SF,122024
